1,-5786,5888
2,-109493,109595
3,-3161,3263
4,-4393,4495
5,-856,958
6,-1542,1644
7,-909,1011
8,-130,232
9,-578,680
10,-372,474
11,-158,260
12,61,41
13,69,33
14,74,28
