1,-91,193
2,-113,215
3,47,55
4,-2,104
5,58,44
6,11,91
7,54,48
8,47,55
9,52,50
10,49,53
11,63,39
12,31,71
13,52,50
14,46,56
15,60,42
16,54,48
17,-21,123
18,-36,138
19,5,97
20,53,49
21,56,46
22,71,31
23,-16,118
24,-35,137
25,58,44
26,27,75
27,26,76
28,39,63
29,52,50
30,14,88
31,27,75
32,54,48
33,59,43
34,31,71
35,48,54
36,25,77
37,63,39
38,15,87
39,52,50
40,7,95
41,52,50
42,-74,176
43,55,47
44,68,34
