1,78,22
2,81,19
3,-109,9
4,-114,14
5,88,12
6,89,11
7,86,14
8,88,12
9,91,9
10,89,11
11,91,9
12,94,6
13,95,5
14,93,7
15,96,4
16,96,4
17,94,6
18,94,6
19,93,7
