25822.0
25822.0
25694.0
25694.0
25694.0
25694.0
25694.0
25694.0
25694.0
25694.0
25694.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26046.0
26064.0
26064.0
26064.0
26064.0
26064.0
26064.0
26064.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
26073.0
